Crop_Year,State,Crop,Season,Area,Temperature,Rainfall,Humidity,Yield
2016,Haryana,Maize,Rabi,2676.06,24.2,761.4,63.8,2587.59
2020,Maharashtra,Rice,Kharif,4186.61,29.1,1371.7,73.7,2378.19
2018,Uttar Pradesh,Bajra,Kharif,800.0,28.9,881.9,59.5,998.89
2005,West Bengal,Turmeric,Kharif,3617.32,23.3,1389.2,92.5,5647.98
2008,Odisha,Groundnut,Rabi,3175.84,30.0,1280.9,73.3,1518.09
2011,Maharashtra,Cotton,Kharif,1353.94,28.1,1380.8,71.0,551.22
2006,Haryana,Rice,Kharif,2248.34,23.4,791.1,62.6,2257.96
2001,Maharashtra,Bajra,Kharif,1719.48,33.4,1125.3,77.0,1042.16
2002,Odisha,Lentil,Rabi,1368.89,29.8,1483.6,79.5,743.11
2013,West Bengal,Groundnut,Kharif,2047.35,22.6,1621.0,75.6,974.75
2006,Haryana,Chickpea,Rabi,61.0,25.0,817.5,52.4,853.0
2007,Maharashtra,Lentil,Rabi,1533.18,30.2,1355.9,70.9,528.34
2014,Telangana,Maize,Kharif,4474.59,34.9,778.2,71.9,2258.65
2010,Karnataka,Turmeric,Kharif,2926.55,27.7,977.0,79.2,6536.22
2007,Bihar,Rice,Kharif,2961.83,26.9,981.5,63.2,2136.23
2018,Gujarat,Maize,Kharif,4683.82,27.4,759.8,56.9,2293.62
2020,Punjab,Potato,Rabi,4620.7,27.9,731.0,65.2,18894.08
2019,Chhattisgarh,Maize,Rabi,251.07,26.8,1277.6,73.3,2047.39
2012,Haryana,Mustard,Rabi,2047.34,26.5,535.1,65.4,945.47
2009,Madhya Pradesh,Turmeric,Kharif,1145.54,30.3,1040.9,70.4,4999.21
2014,Andhra Pradesh,Soyabean,Kharif,2295.57,33.4,952.0,75.6,980.88
2007,Punjab,Maize,Kharif,4285.45,22.9,776.5,61.0,1829.78
2007,Haryana,Potato,Rabi,1510.98,26.0,625.7,63.1,14264.43
2018,Karnataka,Rice,Kharif,1770.19,26.2,765.7,77.7,2376.58
2021,Haryana,Rice,Kharif,4536.95,21.3,777.2,57.1,3019.27
2011,Madhya Pradesh,Bajra,Kharif,446.87,26.1,1039.3,63.4,829.35
2021,Maharashtra,Chickpea,Rabi,1943.58,26.1,1081.7,75.8,1300.74
2001,Gujarat,Lentil,Rabi,2274.3,36.8,854.7,63.8,779.29
2018,Odisha,Bajra,Kharif,3240.81,29.0,1536.6,76.0,1065.43
2012,Andhra Pradesh,Maize,Rabi,603.81,29.5,1067.9,70.9,1907.91
2009,Telangana,Chickpea,Rabi,1832.35,33.2,816.9,69.1,554.98
2012,Chhattisgarh,Mustard,Rabi,2848.67,27.2,1368.8,78.8,1209.66
2016,Karnataka,Rice,Kharif,4492.08,23.3,879.3,71.1,2870.92
2004,Uttar Pradesh,Mustard,Rabi,403.75,24.5,1233.1,63.1,965.71
2016,West Bengal,Sugarcane,Whole Year,215.88,32.2,1533.2,88.5,54301.78
2001,Andhra Pradesh,Lentil,Rabi,1605.28,34.4,990.3,74.0,990.41
2011,West Bengal,Bajra,Kharif,937.32,25.0,1625.6,72.6,408.19
2009,Uttar Pradesh,Sunflower,Rabi,1510.26,32.1,900.9,73.6,853.28
2005,West Bengal,Sugarcane,Whole Year,2875.62,27.2,1448.1,79.2,57544.93
2021,Haryana,Sunflower,Kharif,1619.08,27.0,491.5,66.6,779.77
2002,Uttar Pradesh,Sugarcane,Whole Year,2010.63,28.4,1033.4,69.0,66761.69
2012,Gujarat,Lentil,Rabi,938.9,30.4,666.6,65.8,746.06
2014,Madhya Pradesh,Mustard,Rabi,1366.16,33.2,868.4,71.1,1063.63
2002,Punjab,Maize,Kharif,4391.6,23.6,836.7,60.2,1660.01
2014,West Bengal,Maize,Kharif,4150.59,27.9,1458.7,86.5,2541.02
2006,Karnataka,Chickpea,Rabi,4890.97,30.3,1187.6,73.1,1128.15
2011,Punjab,Turmeric,Kharif,2216.85,23.4,829.6,55.6,5275.22
2014,Punjab,Rice,Kharif,3201.05,22.3,623.1,53.9,2525.18
2002,Maharashtra,Sugarcane,Whole Year,327.84,31.1,1147.4,60.2,63508.58
2011,Karnataka,Potato,Rabi,3379.62,27.2,1039.6,67.6,21535.44
2012,Tamil Nadu,Lentil,Rabi,1363.47,27.0,1182.6,76.2,898.4
2003,Madhya Pradesh,Rice,Kharif,3508.01,27.7,1040.4,65.9,2759.24
2013,Karnataka,Jowar,Kharif,4602.42,26.1,864.2,67.7,1152.75
2014,West Bengal,Jowar,Kharif,2362.73,24.7,1341.2,77.3,600.89
2020,Haryana,Chickpea,Rabi,4730.01,28.3,453.5,68.5,871.09
2002,Telangana,Lentil,Rabi,4368.47,31.7,1251.9,57.5,683.38
2008,Uttar Pradesh,Soyabean,Kharif,1039.4,24.5,898.6,71.8,1193.85
2021,Chhattisgarh,Turmeric,Kharif,886.18,32.2,1487.3,83.1,6327.04
2016,Telangana,Sunflower,Rabi,3521.12,30.0,920.3,64.8,734.51
2003,Punjab,Potato,Rabi,845.97,27.4,483.7,75.6,18707.73
2016,Punjab,Soyabean,Kharif,3302.74,26.3,806.9,64.0,885.7
2009,Maharashtra,Soyabean,Kharif,81.23,31.1,1421.8,70.3,851.68
2015,Telangana,Rice,Kharif,2334.04,34.3,900.5,74.6,2287.75
2002,Haryana,Rice,Kharif,171.74,22.7,673.8,60.5,1571.52
2012,Rajasthan,Jowar,Rabi,2727.75,32.0,358.7,38.5,675.28
2019,Gujarat,Soyabean,Kharif,415.11,30.2,634.4,60.3,1007.84
2014,Haryana,Maize,Kharif,2580.27,24.6,744.5,52.5,1794.37
2001,Rajasthan,Chickpea,Rabi,444.71,32.6,261.4,36.9,883.49
2013,Punjab,Mustard,Rabi,4644.98,24.8,688.7,61.2,870.91
2012,Bihar,Chickpea,Rabi,1180.6,23.3,1089.3,70.0,1149.41
2019,Telangana,Sugarcane,Whole Year,402.49,27.3,533.3,62.3,52496.89
2021,Punjab,Sugarcane,Whole Year,3322.21,25.8,680.9,53.9,65362.89
2007,Haryana,Sugarcane,Whole Year,3789.97,25.4,498.6,41.3,51367.07
2011,Gujarat,Rice,Kharif,2627.78,32.6,899.2,62.4,2353.47
2020,Tamil Nadu,Groundnut,Kharif,1080.73,32.2,1235.5,77.1,1625.58
2006,Telangana,Chickpea,Rabi,2961.65,30.8,972.4,67.6,1016.38
2003,Tamil Nadu,Sugarcane,Whole Year,477.24,31.5,1097.0,75.1,76254.87
2011,Madhya Pradesh,Rice,Kharif,2513.39,25.3,1299.8,67.6,2575.02
2015,Tamil Nadu,Sugarcane,Whole Year,412.57,34.1,1193.4,70.8,66074.01
2006,Andhra Pradesh,Wheat,Rabi,4875.56,30.4,911.4,69.8,2933.56
2002,Gujarat,Lentil,Rabi,2611.98,32.6,708.5,64.0,839.05
2010,Andhra Pradesh,Cotton,Kharif,231.58,29.0,937.5,78.6,363.92
2005,Tamil Nadu,Chickpea,Rabi,1924.7,31.2,1308.7,77.2,1153.13
2019,Andhra Pradesh,Chickpea,Rabi,2172.29,32.8,983.2,68.6,914.87
2001,Bihar,Turmeric,Kharif,2078.56,27.2,1264.2,85.5,4710.81
2018,Punjab,Lentil,Rabi,2478.66,23.6,634.3,55.5,843.79
2014,Andhra Pradesh,Turmeric,Kharif,1289.46,32.5,1040.7,74.6,5607.51
2015,Punjab,Sunflower,Kharif,129.07,27.1,667.4,54.2,810.04
2009,Gujarat,Sugarcane,Whole Year,1435.09,38.0,905.5,56.4,63932.87
2001,Uttar Pradesh,Turmeric,Kharif,4080.01,32.0,718.4,69.7,5993.71
2006,Uttar Pradesh,Mustard,Rabi,1386.32,28.4,889.0,69.7,899.96
2007,Tamil Nadu,Rice,Kharif,4336.66,30.5,1116.9,74.5,3315.66
2008,Telangana,Soyabean,Kharif,2597.78,33.7,784.4,75.4,1055.98
2006,Bihar,Rice,Kharif,558.02,30.9,784.8,80.4,1507.19
2016,Bihar,Turmeric,Kharif,3426.59,28.8,1158.2,80.4,5870.22
2014,Bihar,Chickpea,Rabi,472.63,24.0,1081.5,69.1,1063.12
2016,Madhya Pradesh,Turmeric,Kharif,4958.43,33.1,1369.5,59.9,3903.92
2021,West Bengal,Mustard,Rabi,3322.59,31.3,1606.4,80.4,993.52
2004,Maharashtra,Jowar,Kharif,3814.18,28.7,942.1,79.1,871.01
2013,Gujarat,Mustard,Rabi,4884.9,31.4,873.2,63.8,1071.57
2004,Telangana,Turmeric,Kharif,3097.79,31.2,826.4,62.1,5933.87
2016,Bihar,Sunflower,Rabi,1360.07,26.0,1042.3,76.0,804.48
2021,Punjab,Chickpea,Rabi,1831.26,23.1,987.3,64.1,1036.81
2003,Gujarat,Sunflower,Kharif,3885.63,29.7,996.8,61.6,693.37
2011,Telangana,Jowar,Rabi,1447.62,29.4,828.1,70.3,932.69
2014,Punjab,Potato,Rabi,2434.41,21.3,644.4,49.4,18028.51
2009,Telangana,Cotton,Kharif,2517.9,29.2,870.6,73.0,533.08
2013,Karnataka,Potato,Rabi,4501.88,29.5,908.9,77.2,21693.02
2017,Telangana,Turmeric,Kharif,860.84,31.3,931.9,78.4,5468.86
2020,Bihar,Lentil,Rabi,2318.52,28.7,1303.8,78.9,719.69
2013,West Bengal,Rice,Kharif,3597.95,30.8,1422.7,80.2,3285.39
2004,Tamil Nadu,Turmeric,Kharif,3863.76,38.1,1396.0,71.2,5884.63
2019,Haryana,Sugarcane,Whole Year,2020.31,28.3,859.9,54.7,66750.12
2010,Rajasthan,Sunflower,Kharif,533.25,35.4,252.7,40.4,408.72
2018,Maharashtra,Chickpea,Rabi,453.08,29.3,1211.1,70.6,807.62
2015,Madhya Pradesh,Jowar,Rabi,4112.75,28.3,1219.5,61.3,807.62
2015,Tamil Nadu,Sunflower,Rabi,4932.28,32.1,1144.6,78.9,794.26
2002,Andhra Pradesh,Sugarcane,Whole Year,3012.01,27.2,955.9,72.5,85180.06
2011,Telangana,Rice,Kharif,4942.42,31.1,892.1,65.0,2105.38
2019,Andhra Pradesh,Groundnut,Kharif,940.07,30.2,917.4,71.9,1385.05
2012,Rajasthan,Soyabean,Kharif,3097.94,30.8,589.6,47.9,935.74
2009,Odisha,Cotton,Kharif,792.56,27.1,1621.0,74.9,371.02
2008,Uttar Pradesh,Sugarcane,Whole Year,1329.89,23.4,992.7,71.3,58259.19
2018,Chhattisgarh,Rice,Kharif,2496.55,28.6,1489.4,68.8,2264.57
2013,Telangana,Maize,Rabi,2942.04,28.3,655.9,65.3,1785.4
2008,Andhra Pradesh,Jowar,Kharif,844.24,34.0,1098.9,74.6,797.41
2003,Haryana,Bajra,Kharif,1749.15,24.4,462.9,55.4,778.19
2017,Odisha,Sugarcane,Whole Year,3694.52,28.5,1461.0,62.1,69960.9
2020,Telangana,Chickpea,Rabi,3296.94,31.2,979.8,61.0,1076.7
2014,Uttar Pradesh,Sunflower,Rabi,3212.4,25.5,844.2,64.2,672.57
2013,Uttar Pradesh,Mustard,Rabi,3701.37,27.0,869.3,58.2,1247.41
2007,Punjab,Rice,Kharif,1088.68,24.5,602.7,63.8,1576.24
2019,Andhra Pradesh,Bajra,Kharif,4775.57,31.2,799.7,67.9,825.38
2005,Karnataka,Lentil,Rabi,2027.58,30.3,1036.9,73.8,1009.45
2002,West Bengal,Sunflower,Rabi,3170.5,24.6,1489.1,89.9,837.21
2006,Rajasthan,Sugarcane,Whole Year,734.36,27.9,319.1,42.3,39144.41
2010,Gujarat,Sunflower,Kharif,750.77,31.8,677.8,61.7,767.18
2010,Chhattisgarh,Groundnut,Rabi,3965.72,28.8,1034.8,75.4,1659.05
2009,West Bengal,Groundnut,Kharif,3211.74,29.9,1792.2,74.6,1330.4
2009,Haryana,Rice,Kharif,1169.43,29.9,465.8,67.4,1810.83
2018,Odisha,Mustard,Rabi,3604.85,30.3,1271.7,74.9,1295.63
2007,Madhya Pradesh,Wheat,Rabi,1516.84,28.1,965.9,73.4,4032.4
2018,Uttar Pradesh,Potato,Rabi,2829.75,27.2,1073.5,60.6,17945.6
2008,Madhya Pradesh,Soyabean,Kharif,3687.39,25.9,1222.0,79.6,868.08
2017,Haryana,Rice,Kharif,657.27,26.7,451.3,57.5,2326.45
2001,Tamil Nadu,Sunflower,Kharif,4068.11,27.0,1364.0,89.2,784.11
2021,Chhattisgarh,Lentil,Rabi,2332.9,33.0,1188.1,61.1,931.97
2016,Odisha,Sugarcane,Whole Year,1031.14,26.5,1408.1,68.5,66223.68
2014,Punjab,Cotton,Kharif,4354.85,25.8,479.7,57.3,535.01
2005,Madhya Pradesh,Sunflower,Kharif,4128.32,30.8,872.8,79.5,723.15
2021,Gujarat,Lentil,Rabi,4473.81,32.8,743.5,57.7,1014.03
2004,Gujarat,Soyabean,Kharif,3899.64,29.4,535.5,60.8,836.84
2013,Madhya Pradesh,Mustard,Rabi,659.2,28.8,1180.0,75.8,1151.88
2010,Andhra Pradesh,Groundnut,Rabi,769.09,31.4,1015.8,69.7,934.72
2021,Uttar Pradesh,Rice,Kharif,95.55,30.0,900.2,68.2,2765.69
2010,Punjab,Potato,Rabi,357.07,29.2,791.3,65.7,22670.97
2014,Madhya Pradesh,Jowar,Rabi,3432.35,28.8,887.5,79.4,1149.91
2009,Bihar,Chickpea,Rabi,2776.6,25.7,1015.2,84.2,995.3
2007,Andhra Pradesh,Turmeric,Kharif,1463.53,32.4,1037.0,65.2,6351.96
2009,Rajasthan,Groundnut,Kharif,1293.25,29.4,945.2,38.2,1171.48
2014,Madhya Pradesh,Potato,Rabi,3753.09,29.9,1248.2,73.8,18352.24
2002,West Bengal,Maize,Rabi,3134.91,27.6,1654.9,83.3,1620.52
2021,Karnataka,Sugarcane,Whole Year,2558.95,27.5,890.6,81.0,73389.59
2006,Karnataka,Turmeric,Kharif,1820.09,26.4,1221.2,68.8,6050.25
2011,West Bengal,Cotton,Kharif,3022.5,30.2,1704.1,75.5,344.9
2004,West Bengal,Soyabean,Kharif,2766.57,31.2,1448.6,76.8,573.85
2001,Uttar Pradesh,Sugarcane,Whole Year,4135.73,25.8,559.6,66.8,63138.99
2004,Madhya Pradesh,Jowar,Kharif,1997.12,36.2,1364.6,65.9,841.59
2004,Haryana,Turmeric,Kharif,3888.06,26.9,593.7,64.2,5591.82
2007,Gujarat,Maize,Kharif,2007.95,36.7,788.1,55.9,1802.54
2020,Andhra Pradesh,Soyabean,Kharif,995.62,32.3,1020.7,68.5,1222.91
2021,Andhra Pradesh,Chickpea,Rabi,4043.17,34.3,670.0,75.3,1260.6
2002,Gujarat,Sugarcane,Whole Year,2584.01,31.7,985.6,69.4,86938.07
2015,Haryana,Cotton,Kharif,3049.66,24.9,504.6,66.8,416.9
2009,Punjab,Turmeric,Kharif,4780.46,23.3,701.3,68.8,5514.27
2017,Maharashtra,Lentil,Rabi,387.7,29.6,1165.4,70.6,984.34
2013,Karnataka,Cotton,Kharif,3730.62,28.8,1036.9,73.3,564.0
2005,Bihar,Cotton,Kharif,3920.86,25.8,947.1,70.5,448.25
2021,Punjab,Groundnut,Rabi,3590.51,27.6,769.9,72.8,1179.6
2016,Maharashtra,Cotton,Kharif,4686.35,26.0,1067.7,68.8,496.76
2018,West Bengal,Potato,Rabi,1154.62,30.3,1663.9,97.6,18221.48
2011,Bihar,Cotton,Kharif,1016.05,29.3,913.0,76.4,476.16
2016,Haryana,Potato,Rabi,1963.19,25.9,741.9,67.9,21128.0
2015,Odisha,Jowar,Rabi,2612.49,28.8,1568.7,74.3,1012.8
2016,Telangana,Sugarcane,Whole Year,3574.67,33.4,1157.0,61.1,68173.0
2017,Haryana,Mustard,Rabi,826.02,23.8,514.3,49.6,901.5
2021,Tamil Nadu,Maize,Kharif,4347.1,30.5,1089.1,84.2,2406.96
2014,Andhra Pradesh,Turmeric,Kharif,3075.68,34.7,733.5,76.9,5306.4
2015,Haryana,Sunflower,Kharif,1035.65,26.2,289.4,44.3,700.43
2011,Maharashtra,Bajra,Kharif,4703.75,27.8,1310.8,71.4,784.15
2003,Madhya Pradesh,Chickpea,Rabi,598.59,32.8,1329.3,71.0,832.74
2009,Maharashtra,Mustard,Rabi,1173.12,27.3,1298.9,55.8,1025.02
2017,Uttar Pradesh,Chickpea,Rabi,2160.06,27.7,958.2,66.1,1113.6
2009,Telangana,Mustard,Rabi,4139.86,31.2,900.1,77.0,1263.81
2017,Madhya Pradesh,Cotton,Kharif,205.41,28.0,1088.0,69.1,562.98
2012,Maharashtra,Bajra,Kharif,636.74,29.3,1360.1,78.3,475.91
2008,Madhya Pradesh,Potato,Rabi,548.58,29.6,1143.3,67.9,22146.61
2013,Madhya Pradesh,Chickpea,Rabi,2139.95,31.6,1058.9,78.5,1117.01
2020,Haryana,Sugarcane,Whole Year,3272.52,25.1,819.5,58.9,70098.43
2001,Gujarat,Rice,Kharif,3423.83,29.5,962.8,56.2,2225.95
2008,Telangana,Lentil,Rabi,4056.61,32.5,719.9,68.9,743.89
2006,Karnataka,Bajra,Kharif,4282.46,22.4,899.0,75.3,880.63
2002,Bihar,Lentil,Rabi,1228.8,30.5,1411.0,77.5,773.0
2007,Bihar,Turmeric,Kharif,2179.92,26.9,828.5,65.0,5407.5
2012,Chhattisgarh,Maize,Rabi,2750.94,27.8,1510.6,72.9,2239.76
2003,Punjab,Soyabean,Kharif,1172.07,23.3,734.1,62.0,1255.29
2008,Haryana,Rice,Kharif,4405.23,23.8,661.1,50.1,1844.2
2004,Uttar Pradesh,Chickpea,Rabi,4263.13,22.1,892.4,65.1,950.23
2016,Punjab,Cotton,Kharif,3590.48,25.8,552.2,69.9,379.55
2014,Maharashtra,Bajra,Kharif,2639.0,30.7,1035.5,63.8,833.94
2005,Punjab,Mustard,Rabi,96.95,25.4,792.1,57.3,1371.55
2002,Odisha,Soyabean,Kharif,2205.56,26.4,1637.9,77.9,855.05
2014,Bihar,Turmeric,Kharif,1221.19,22.9,980.4,80.9,5263.5
2015,Chhattisgarh,Potato,Rabi,83.85,25.5,1378.1,75.8,22509.74
2001,Telangana,Groundnut,Kharif,887.36,27.5,959.1,55.7,826.04
2010,Odisha,Jowar,Rabi,3163.39,28.1,1684.7,76.2,673.47
2017,West Bengal,Lentil,Rabi,1351.16,23.8,1493.4,72.3,934.66
2005,Punjab,Rice,Kharif,2441.17,23.3,483.1,63.0,2309.09
2016,Haryana,Wheat,Rabi,4338.04,25.9,676.6,54.6,2482.0
2003,Rajasthan,Maize,Kharif,3389.35,31.5,405.6,33.4,1407.73
2017,Chhattisgarh,Bajra,Kharif,1030.33,27.0,1208.4,71.4,890.98
2016,Punjab,Soyabean,Kharif,3110.67,20.6,806.2,46.9,741.71
2010,West Bengal,Rice,Kharif,4073.06,25.5,1419.7,76.6,1742.27
2004,Andhra Pradesh,Potato,Rabi,4183.65,29.8,1049.6,68.0,21512.71
2010,Odisha,Rice,Kharif,4757.19,26.0,1524.6,65.1,2889.64
2016,Karnataka,Lentil,Rabi,3858.11,24.3,1142.3,74.5,1108.56
2010,Maharashtra,Jowar,Kharif,2985.44,29.4,1448.1,72.3,753.94
2003,West Bengal,Sunflower,Rabi,1702.6,22.6,1340.2,83.3,856.78
2021,Uttar Pradesh,Mustard,Rabi,1600.31,29.5,1213.2,75.2,1454.62
2005,Bihar,Wheat,Rabi,1894.56,23.5,1194.9,66.9,2997.28
2007,Haryana,Sugarcane,Whole Year,3512.76,26.2,881.7,55.7,70175.66
2012,Punjab,Chickpea,Rabi,65.93,28.3,735.0,64.1,882.77
2016,Bihar,Turmeric,Kharif,764.65,26.9,1069.3,66.0,7283.08
2010,Madhya Pradesh,Sugarcane,Whole Year,2238.17,31.6,1268.0,78.5,73868.09
2017,Chhattisgarh,Maize,Kharif,4428.61,25.3,1272.2,73.3,2846.68
2014,Karnataka,Mustard,Rabi,4387.84,27.8,813.0,72.1,1101.81
2013,Rajasthan,Cotton,Kharif,4579.9,33.1,617.0,41.1,423.43
2018,Karnataka,Sunflower,Rabi,1628.27,28.4,1010.8,83.2,1025.27
2005,Telangana,Bajra,Kharif,2086.24,33.6,1061.0,61.0,1009.03
2006,Uttar Pradesh,Potato,Rabi,2512.16,23.9,983.3,70.9,23712.52
2009,Andhra Pradesh,Sugarcane,Whole Year,4257.72,30.7,1243.8,73.5,63722.22
2017,Odisha,Turmeric,Kharif,4493.26,30.1,1709.5,69.9,4608.02
2015,Maharashtra,Mustard,Rabi,4778.75,31.1,1355.3,72.6,1305.15
2007,Haryana,Potato,Rabi,1761.41,27.5,671.0,49.0,16255.65
2006,Telangana,Bajra,Kharif,315.85,27.7,970.6,60.9,1025.28
2012,Punjab,Wheat,Rabi,3970.98,25.2,682.4,64.9,2799.93
2019,West Bengal,Soyabean,Kharif,413.27,30.2,1665.2,93.6,897.36
2019,Telangana,Cotton,Kharif,3868.93,26.8,1064.2,57.8,457.83
2019,West Bengal,Sunflower,Kharif,3382.59,24.1,1515.8,80.1,763.22
2011,West Bengal,Cotton,Kharif,2560.52,31.8,1721.9,76.8,455.24
2018,Madhya Pradesh,Mustard,Rabi,3085.66,26.4,1207.3,62.5,974.63
2010,Tamil Nadu,Rice,Kharif,4701.04,26.6,1364.5,83.1,2039.56
2014,Chhattisgarh,Bajra,Kharif,1290.25,28.9,1166.0,84.0,1209.64
2008,West Bengal,Lentil,Rabi,1216.1,27.9,1285.2,78.9,909.42
2017,Maharashtra,Bajra,Kharif,3994.73,32.2,1267.2,64.3,997.66
2007,Karnataka,Turmeric,Kharif,2236.41,30.0,910.2,72.6,4645.59
2012,Karnataka,Lentil,Rabi,1092.21,25.6,871.2,80.7,847.33
2009,Andhra Pradesh,Mustard,Rabi,3124.98,33.3,1037.2,70.2,1085.35
2007,Andhra Pradesh,Bajra,Kharif,3427.84,32.9,956.7,73.5,797.61
2019,Rajasthan,Wheat,Rabi,2513.61,29.9,534.1,49.3,2205.97
2021,Bihar,Turmeric,Kharif,776.27,25.8,1225.1,79.1,5846.47
2007,Odisha,Sunflower,Kharif,2791.43,31.9,1667.0,83.3,694.06
2004,Tamil Nadu,Mustard,Rabi,1377.68,29.4,1087.1,76.4,1289.23
2006,Tamil Nadu,Soyabean,Kharif,1899.52,29.1,1258.9,74.9,1093.21
2013,Chhattisgarh,Cotton,Kharif,2152.24,28.1,1298.5,71.8,557.91
2020,Odisha,Sugarcane,Whole Year,136.89,27.5,1586.6,72.7,57186.67
2006,Karnataka,Rice,Kharif,4367.68,28.8,744.8,76.7,2338.69
2008,Chhattisgarh,Groundnut,Kharif,4691.13,27.6,1247.9,68.8,1460.58
2011,West Bengal,Bajra,Kharif,992.45,29.5,1424.0,84.6,936.46
2007,Haryana,Lentil,Rabi,878.55,25.3,347.9,53.9,700.18
2008,Punjab,Jowar,Kharif,2895.7,23.0,795.5,65.4,1083.01
2016,Gujarat,Groundnut,Rabi,2756.41,29.7,941.4,60.0,1086.69
2019,Tamil Nadu,Jowar,Rabi,3574.51,25.6,1250.0,71.9,802.42
2002,Odisha,Groundnut,Kharif,1450.53,26.8,1635.8,72.9,1160.21
2015,Gujarat,Jowar,Kharif,2547.07,25.6,932.5,65.2,998.03
2011,Haryana,Wheat,Rabi,1769.17,26.9,670.6,50.3,2633.81
2012,Bihar,Groundnut,Kharif,2655.2,28.6,941.5,79.0,1242.3
2013,Maharashtra,Sugarcane,Whole Year,200.32,30.6,1401.3,75.7,68858.33
2010,Haryana,Rice,Kharif,3788.29,27.3,965.7,58.5,2765.55
2017,Telangana,Potato,Rabi,2875.0,29.9,985.1,68.1,20974.73
2009,Chhattisgarh,Soyabean,Kharif,4434.6,29.9,1396.9,85.8,970.21
2005,West Bengal,Potato,Rabi,4425.65,29.0,1532.7,87.2,21999.29
2010,Punjab,Cotton,Kharif,856.61,22.2,911.6,58.1,450.16
2016,Chhattisgarh,Potato,Rabi,2762.67,28.9,1147.1,76.1,20450.68
2014,Bihar,Sunflower,Rabi,749.3,28.6,915.7,70.6,722.48
2012,Chhattisgarh,Jowar,Rabi,4463.44,24.9,1252.1,70.1,1048.81
2006,Madhya Pradesh,Sugarcane,Whole Year,830.45,30.1,817.0,71.6,55764.39
2018,Odisha,Lentil,Rabi,4860.98,27.6,1473.2,84.0,1031.59
2010,Gujarat,Cotton,Kharif,2169.42,35.4,576.0,56.2,561.81
2009,Gujarat,Chickpea,Rabi,2927.77,32.2,702.3,63.0,1143.74
2002,Bihar,Turmeric,Kharif,3627.27,28.1,1059.6,73.4,5244.98
2018,Rajasthan,Sugarcane,Whole Year,2679.69,31.2,309.1,43.9,52884.74
2015,Uttar Pradesh,Lentil,Rabi,4641.41,30.9,760.1,76.8,977.33
2007,West Bengal,Soyabean,Kharif,287.58,29.3,1734.4,77.9,517.05
2007,Karnataka,Wheat,Rabi,322.54,26.9,731.8,69.5,2517.17
2006,Punjab,Potato,Rabi,1510.35,28.2,472.4,68.9,14515.56
2014,West Bengal,Maize,Rabi,4083.85,26.6,1443.0,79.1,2403.81
2006,Maharashtra,Sugarcane,Whole Year,2611.01,28.4,1344.4,67.9,69874.62
2021,Odisha,Maize,Rabi,1641.88,27.8,1466.2,70.3,2525.82
2005,Gujarat,Cotton,Kharif,4992.01,30.8,939.7,64.6,517.58
2003,Bihar,Groundnut,Kharif,438.17,27.3,1000.0,75.4,1130.85
2003,Karnataka,Soyabean,Kharif,4212.09,31.0,1087.2,68.0,935.49
2017,Uttar Pradesh,Turmeric,Kharif,4519.23,26.8,811.3,52.5,5591.27
2014,Andhra Pradesh,Sunflower,Kharif,761.58,26.1,1072.5,79.5,987.6
2014,Tamil Nadu,Soyabean,Kharif,985.78,37.2,1065.2,68.2,1113.56
2012,Maharashtra,Groundnut,Rabi,1229.26,27.7,1253.5,82.0,1122.34
2020,Uttar Pradesh,Maize,Kharif,1541.03,28.4,1091.7,63.9,2187.55
2018,Punjab,Soyabean,Kharif,1313.63,26.0,763.4,68.5,1032.14
2021,Rajasthan,Turmeric,Kharif,4477.51,35.8,291.9,47.4,4877.03
2006,Punjab,Mustard,Rabi,294.8,20.3,659.5,54.9,1067.37
2010,Madhya Pradesh,Mustard,Rabi,3158.79,31.1,1061.5,69.6,1186.56
2020,Maharashtra,Chickpea,Rabi,1629.97,29.0,1182.9,70.1,1278.55
2017,Bihar,Sunflower,Kharif,3924.42,29.7,1137.6,70.4,896.45
2013,West Bengal,Potato,Rabi,2653.8,29.6,1632.3,82.1,12440.42
2009,Punjab,Potato,Rabi,1872.95,23.5,1042.6,61.4,18458.62
2010,Madhya Pradesh,Cotton,Kharif,1148.94,26.4,1038.3,69.3,422.88
2019,Chhattisgarh,Chickpea,Rabi,355.54,26.9,1170.2,76.4,1051.07
2011,Gujarat,Maize,Rabi,1894.42,35.7,920.5,45.5,2058.02
2017,West Bengal,Sugarcane,Whole Year,3208.49,23.2,1557.2,66.2,55890.22
2002,Punjab,Bajra,Kharif,694.49,23.9,691.1,61.0,754.64
2019,Telangana,Potato,Rabi,1352.62,29.3,1095.8,65.4,25430.72
2015,Andhra Pradesh,Mustard,Rabi,2763.99,30.6,1119.2,66.7,1214.54
2002,Bihar,Chickpea,Rabi,4236.46,20.1,1268.2,75.4,711.15
2005,Chhattisgarh,Maize,Rabi,1096.48,23.8,981.5,71.7,2010.95
2020,West Bengal,Turmeric,Kharif,2684.06,27.1,1600.4,90.0,5674.73
2017,Odisha,Soyabean,Kharif,277.94,29.6,1496.5,76.9,1000.54
2011,Telangana,Groundnut,Kharif,194.07,29.4,893.9,72.0,1305.52
2016,Chhattisgarh,Jowar,Kharif,1118.0,26.0,1627.4,74.6,1016.39
2007,West Bengal,Mustard,Rabi,2846.82,29.6,1537.2,87.1,1049.3
2009,Punjab,Sunflower,Kharif,3175.79,22.6,729.1,62.8,497.89
2008,Andhra Pradesh,Groundnut,Rabi,921.31,31.8,913.3,70.7,1315.9
